,ts,elec_consumption,heat_consumption,OAT,air_temp,concrete_temp,temp,is_weekend,is_term_day,INS
680,2/4/2017 11:00,48,240,4.54,4.63,5.46,4.41,1,1,19.119
681,2/4/2017 12:00,51,234,4.89,4.55,5.07,4.32,1,1,19.037
682,2/4/2017 13:00,52,240,5.61,6.58,10.59,6.43,1,1,19.044
683,2/4/2017 14:00,58,224,5.86,6.18,7.06,6.03,1,1,18.727
684,2/4/2017 15:00,56,218,6.3,6.15,6.74,6.01,1,1,18.786
685,2/4/2017 16:00,58,222,6.04,4.91,3.84,4.77,1,1,19.475
686,2/4/2017 17:00,62,212,5.31,4.02,2.85,3.79,1,1,19.743
687,2/4/2017 18:00,58,219,4.85,3.87,2.88,3.63,1,1,20.239
688,2/4/2017 19:00,56,222,4.87,4.02,3.1,3.81,1,1,20.462
689,2/4/2017 20:00,56,221,4.93,4.01,3.14,3.77,1,1,20.755
690,2/4/2017 21:00,53,221,4.48,3.82,3.09,3.63,1,1,20.866
691,2/4/2017 22:00,48,217,3.5,3.67,2.97,3.49,1,1,21.512
692,2/4/2017 23:00,47,174,3.14,3.8,3.09,3.6,1,1,21.457
693,2/5/2017 0:00,38,1,3.18,3.96,3.3,3.78,1,1,21.486
694,2/5/2017 1:00,35,3,2.96,3.39,2.64,3.18,1,1,21.423
695,2/5/2017 2:00,34,5,2.77,3.16,2.48,2.92,1,1,21.016
696,2/5/2017 3:00,35,3,3.04,3.41,2.85,3.2,1,1,21.032
697,2/5/2017 4:00,33,3,3.28,3.08,2.64,2.86,1,1,21.099
698,2/5/2017 5:00,34,4,3.51,3.38,2.89,3.18,1,1,20.815
699,2/5/2017 6:00,36,117,3.89,3.75,3.31,3.54,1,1,20.55
700,2/5/2017 7:00,43,413,4.15,3.92,3.48,3.7,1,1,20.627
701,2/5/2017 8:00,42,273,3.99,3.78,3.31,3.59,1,1,20.421
702,2/5/2017 9:00,41,238,4.14,3.83,3.84,3.6,1,1,20.025
703,2/5/2017 10:00,42,237,4.56,4.79,6.03,4.6,1,1,19.797
704,2/5/2017 11:00,44,230,4.93,5.63,8.67,5.52,1,1,19.625
705,2/5/2017 12:00,43,221,5.54,5.7,7.55,5.53,1,1,19.473
706,2/5/2017 13:00,45,222,5.88,5.72,7.19,5.58,1,1,19.637
707,2/5/2017 14:00,49,218,6,5.78,6.63,5.64,1,1,19.523
708,2/5/2017 15:00,53,225,5.61,5.03,5.07,4.84,1,1,19.316
709,2/5/2017 16:00,49,219,5.67,4.74,3.64,4.5,1,1,19.066
710,2/5/2017 17:00,54,217,5.2,3.6,1.53,3.32,1,1,18.886
711,2/5/2017 18:00,56,223,4.57,2.95,1.4,2.67,1,1,18.845
712,2/5/2017 19:00,50,220,4.52,3.51,1.45,3.23,1,1,18.635
713,2/5/2017 20:00,49,223,4.7,3.82,1.65,3.54,1,1,18.528
714,2/5/2017 21:00,46,222,4.3,3.63,1.95,3.37,1,1,18.508
715,2/5/2017 22:00,47,224,4.18,3.43,1.18,3.21,1,1,18.531
716,2/5/2017 23:00,43,182,3.93,3.05,1.46,2.87,1,1,18.556
717,2/6/2017 0:00,31,3,3.55,2.97,1.99,2.75,0,1,18.134
718,2/6/2017 1:00,31,4,3.33,2.84,1.08,2.58,0,1,17.884
719,2/6/2017 2:00,29,4,3.31,2.81,0.59,2.5,0,1,17.681
720,2/6/2017 3:00,27,3,3.05,2.6,0.79,2.33,0,1,17.52
721,2/6/2017 4:00,28,2,2.84,2.31,0.54,2.04,0,1,17.447
722,2/6/2017 5:00,31,4,2.72,2.63,1.08,2.33,0,1,17.338
723,2/6/2017 6:00,33,124,2.8,2.7,0.94,2.49,0,1,17.412
724,2/6/2017 7:00,44,423,2.56,1.72,0.22,1.47,0,1,17.965
725,2/6/2017 8:00,46,326,2.23,2.38,1.64,2.17,0,1,18.247
726,2/6/2017 9:00,66,284,2.45,3.26,3.66,3.06,0,1,19.214
727,2/6/2017 10:00,87,274,3.06,4.08,5.25,3.85,0,1,20.03
728,2/6/2017 11:00,84,278,3.87,4.98,5.69,4.82,0,1,20.446
729,2/6/2017 12:00,89,273,4.1,5.39,5.82,5.22,0,1,20.214
730,2/6/2017 13:00,95,269,4.21,5.63,6.15,5.46,0,1,19.64
731,2/6/2017 14:00,94,264,4.57,5.78,6.03,5.61,0,1,20.121
732,2/6/2017 15:00,95,262,4.71,5.72,5.44,5.55,0,1,20.135
733,2/6/2017 16:00,99,262,4.32,4.86,3.73,4.72,0,1,19.895
734,2/6/2017 17:00,98,263,3.52,3.35,2.71,3.21,0,1,19.72
735,2/6/2017 18:00,89,263,2.94,3.41,2.75,3.18,0,1,19.519
736,2/6/2017 19:00,75,241,2.32,3.58,2.91,3.36,0,1,19.677
737,2/6/2017 20:00,63,244,2.37,3.85,3.24,3.62,0,1,19.834
738,2/6/2017 21:00,58,243,2.65,4.09,3.56,3.86,0,1,20.033
739,2/6/2017 22:00,55,248,2.98,4.49,4.02,4.28,0,1,19.8
740,2/6/2017 23:00,40,196,3.23,4.74,4.39,4.54,0,1,19.272
741,2/7/2017 0:00,32,4,3.44,4.92,4.59,4.71,0,1,18.798
742,2/7/2017 1:00,28,5,3.52,5.05,4.77,4.87,0,1,18.495
743,2/7/2017 2:00,29,7,3.68,5.09,4.82,4.92,0,1,18.293
744,2/7/2017 3:00,28,7,3.86,5.09,4.47,4.9,0,1,18.129
745,2/7/2017 4:00,29,4,4.1,5.34,4.83,5.16,0,1,17.993
746,2/7/2017 5:00,28,2,4.34,5.49,4.91,5.33,0,1,17.888
747,2/7/2017 6:00,35,125,4.47,5.48,4.77,5.27,0,1,18.687
748,2/7/2017 7:00,46,432,4.89,6.13,5.57,5.94,0,1,19.265
749,2/7/2017 8:00,48,323,5.22,5.96,5.64,5.8,0,1,18.842
750,2/7/2017 9:00,67,286,5.56,5.93,6.04,5.76,0,1,19.723
751,2/7/2017 10:00,88,288,5.92,6.66,8.47,6.48,0,1,20.15
752,2/7/2017 11:00,90,277,6.69,7.55,11.81,7.43,0,1,20.442
753,2/7/2017 12:00,92,256,6.81,7.62,12.01,7.56,0,1,21.226
754,2/7/2017 13:00,95,245,7.65,7.99,11.74,8.03,0,1,20.943
755,2/7/2017 14:00,95,246,7.73,7.8,12.09,7.75,0,1,21.085
756,2/7/2017 15:00,93,239,7.32,7.44,9.42,7.36,0,1,20.118
757,2/7/2017 16:00,97,244,6.71,6.24,6.35,6.13,0,1,19.602
758,2/7/2017 17:00,93,252,5.96,4.7,4.46,4.56,0,1,19.529
759,2/7/2017 18:00,93,206,5.43,3.89,2.62,3.67,0,1,19.333
760,2/7/2017 19:00,79,2,5.22,3.38,2.45,3.1,0,1,19.53
761,2/7/2017 20:00,67,1,5.01,3.61,3.39,3.39,0,1,19.99
762,2/7/2017 21:00,55,3,4.85,3.83,3.51,3.6,0,1,18.597
763,2/7/2017 22:00,47,1,4.96,3.85,3.57,3.64,0,1,18.025
764,2/7/2017 23:00,37,1,4.62,3.46,3.15,3.28,0,1,18.01
765,2/8/2017 0:00,34,1,4.35,3.21,2.97,3.09,0,1,17.94
766,2/8/2017 1:00,33,2,4.33,3.47,2.8,3.27,0,1,17.85
767,2/8/2017 2:00,30,2,4.21,3.31,2.53,3.15,0,1,17.761
768,2/8/2017 3:00,30,0,4.01,2.63,1.68,2.45,0,1,17.653
769,2/8/2017 4:00,29,1,3.94,2.34,2.05,2.12,0,1,17.548
770,2/8/2017 5:00,31,0,3.69,2.02,1.31,1.79,0,1,17.462
771,2/8/2017 6:00,38,0,3.6,2.64,1.85,2.31,0,1,18.344
772,2/10/2017 7:00,47,313,1.55,1.14,0.94,1,0,1,19.088
773,2/10/2017 8:00,54,253,1.52,1.19,1.1,1.04,0,1,18.816
774,2/10/2017 9:00,72,274,1.67,1.46,1.62,1.3,0,1,20.17
775,2/10/2017 10:00,87,341,1.99,2.17,3.76,2.03,0,1,20.833
776,2/10/2017 11:00,89,313,2.04,2.81,4.79,2.66,0,1,20.929
777,2/10/2017 12:00,94,267,2.2,3.02,5,2.93,0,1,20.987
778,2/10/2017 13:00,100,245,2.55,3.41,5.57,3.3,0,1,20.316
779,2/10/2017 14:00,98,229,2.66,2.98,3.96,2.9,0,1,20.109
780,2/10/2017 15:00,100,229,2.49,2.69,3.27,2.6,0,1,20.026
781,2/10/2017 16:00,101,238,2.45,2.44,2.56,2.31,0,1,19.998
782,2/10/2017 17:00,96,241,2.46,2.02,1.86,1.87,0,1,19.87
783,2/10/2017 18:00,83,247,2.28,1.74,1.56,1.64,0,1,19.857
784,2/10/2017 19:00,72,274,2.36,1.47,1.36,1.32,0,1,19.815
785,2/10/2017 20:00,62,290,2.5,1.11,0.92,0.98,0,1,19.832
786,2/10/2017 21:00,59,283,2.31,0.6,0.19,0.43,0,1,19.494
787,2/10/2017 22:00,52,278,1.88,0.7,0.47,0.51,0,1,19.163
788,2/10/2017 23:00,45,243,1.66,1.02,0.88,0.87,0,1,18.867
789,2/11/2017 0:00,33,6,1.54,0.92,0.75,0.8,1,1,18.258
790,2/11/2017 1:00,29,11,1.26,0.77,0.43,0.62,1,1,17.796
791,2/11/2017 2:00,28,17,1.28,1.09,0.8,0.91,1,1,17.497
792,2/11/2017 3:00,28,21,1.13,1.13,0.96,1.01,1,1,17.264
793,2/11/2017 4:00,27,24,0.99,1.27,0.54,1.09,1,1,17.21
794,2/11/2017 5:00,39,148,0.95,1.56,0.92,1.37,1,1,17.85
795,2/11/2017 6:00,43,235,0.99,1.79,1.25,1.6,1,1,18.655
796,2/11/2017 7:00,40,308,1.14,1.94,1.47,1.77,1,1,19.052
797,2/11/2017 8:00,46,270,1.33,2.19,1.55,1.97,1,1,19.147
798,2/11/2017 9:00,50,251,1.73,2.61,2.23,2.39,1,1,19.23
799,2/11/2017 10:00,57,237,2.18,3.29,3.45,3.05,1,1,19.306
800,2/11/2017 11:00,55,247,2.61,3.91,4.25,3.69,1,1,19.37
801,2/11/2017 12:00,55,259,2.85,4.22,4.49,4.02,1,1,19.463
802,2/11/2017 13:00,53,275,2.95,4.26,4.48,4.08,1,1,19.556
803,2/11/2017 14:00,60,283,3.06,4.21,4.35,4.03,1,1,19.628
804,2/11/2017 15:00,61,285,3.03,4.04,3.81,3.84,1,1,19.554
805,2/11/2017 16:00,58,289,3.08,4,3.82,3.83,1,1,19.249
806,2/11/2017 17:00,57,288,2.87,3.76,3.12,3.55,1,1,19.09
807,2/11/2017 18:00,58,318,2.93,3.55,2.79,3.34,1,1,19.055
808,2/11/2017 19:00,57,284,3.14,3.55,2.88,3.35,1,1,19.053
809,2/11/2017 20:00,58,275,2.95,3.79,3.06,3.59,1,1,19.093
810,2/11/2017 21:00,55,280,3.09,3.95,3.31,3.76,1,1,19.217
811,2/11/2017 22:00,48,275,3,3.55,3,3.37,1,1,19.25
812,2/11/2017 23:00,43,246,2.61,3.42,2.66,3.21,1,1,19.046
813,2/12/2017 0:00,32,5,2.44,3.39,2.36,3.2,1,1,18.465
814,2/12/2017 1:00,35,2,2.17,3.21,2.28,3.02,1,1,18.054
815,2/12/2017 2:00,31,3,1.94,2.82,2.1,2.67,1,1,17.754
816,2/12/2017 3:00,29,1,2.09,2.77,2.04,2.62,1,1,17.531
817,2/12/2017 4:00,30,2,1.67,2.51,1.69,2.39,1,1,17.383
818,2/12/2017 5:00,28,2,1.24,2.34,1.51,2.19,1,1,17.21
819,2/12/2017 6:00,33,162,1.13,2.43,1.83,2.31,1,1,18.067
820,2/12/2017 7:00,43,433,1.16,2.25,1.67,2.12,1,1,19.125
821,2/12/2017 8:00,45,353,1.26,2.21,1.95,2.06,1,1,19.278
822,2/12/2017 9:00,44,327,1.46,2.55,2.65,2.43,1,1,19.349
823,2/12/2017 10:00,48,316,1.74,2.93,4.45,2.88,1,1,19.342
824,2/12/2017 11:00,49,302,1.96,3.19,3.94,3.07,1,1,19.186
825,2/12/2017 12:00,54,301,1.89,3.48,4.17,3.32,1,1,19.368
826,2/12/2017 13:00,57,301,1.85,3.43,3.75,3.27,1,1,19.539
827,2/12/2017 14:00,60,301,1.57,3.28,3.61,3.13,1,1,19.571
828,2/12/2017 15:00,64,294,1.27,2.82,2.28,2.66,1,1,19.701
829,2/12/2017 16:00,61,294,1.27,3.01,2.16,2.79,1,1,19.663
830,2/12/2017 17:00,60,299,1.3,3.24,2.7,3.05,1,1,19.247
831,2/12/2017 18:00,68,301,1.36,3.26,2.83,3.09,1,1,19.053
832,2/12/2017 19:00,58,286,1.47,3.34,2.88,3.15,1,1,18.982
833,2/12/2017 20:00,53,284,1.63,3.49,3,3.31,1,1,18.919
834,2/12/2017 21:00,47,280,1.53,3.5,3.16,3.34,1,1,18.891
835,2/12/2017 22:00,46,282,1.32,3.37,2.88,3.18,1,1,18.849
836,2/12/2017 23:00,43,253,1.52,3.56,2.99,3.38,1,1,18.674
837,2/13/2017 0:00,29,6,1.59,3.54,2.98,3.38,0,1,18.264
838,2/13/2017 1:00,27,4,1.81,3.61,3.25,3.42,0,1,17.942
839,2/13/2017 2:00,27,7,1.49,3.38,2.91,3.19,0,1,17.741
840,2/13/2017 3:00,27,6,1.55,3.34,2.87,3.13,0,1,17.447
841,2/13/2017 4:00,26,3,1.45,3.35,2.96,3.16,0,1,17.321
842,2/13/2017 5:00,30,1,1.25,3.54,3.1,3.35,0,1,17.341
843,2/13/2017 6:00,38,153,1.28,3.75,3.26,3.57,0,1,18.311
844,2/13/2017 7:00,56,368,1.31,3.84,3.36,3.64,0,1,19.269
845,2/13/2017 8:00,62,285,1.43,4.13,4.03,3.92,0,1,19.341
846,2/13/2017 9:00,75,225,1.87,4.93,6.08,4.77,0,1,19.917
847,2/13/2017 10:00,90,232,2.32,5.23,6.98,5.13,0,1,20.833
848,2/13/2017 11:00,97,232,2.85,5.88,8.56,5.73,0,1,20.748
849,2/13/2017 12:00,93,228,3.57,6.88,9.83,6.75,0,1,21.116
850,2/13/2017 13:00,95,231,4.32,7.67,10.28,7.53,0,1,20.343
851,2/13/2017 14:00,101,231,4.9,8.31,10.35,8.18,0,1,20.919
852,2/13/2017 15:00,101,262,5.05,8.1,9.1,8,0,1,20.892
853,2/13/2017 16:00,97,338,4.47,7.03,6.76,6.92,0,1,20.911
854,2/13/2017 17:00,99,290,3.72,6.04,5.41,5.88,0,1,20.335
855,2/13/2017 18:00,91,282,2.81,4.87,4.34,4.72,0,1,20.481
856,2/13/2017 19:00,85,276,2.31,4.42,3.92,4.24,0,1,20.69
857,2/13/2017 20:00,70,277,2.18,4.39,3.84,4.2,0,1,20.819
858,2/13/2017 21:00,64,281,2.15,4.32,3.75,4.14,0,1,20.871
859,2/13/2017 22:00,55,280,1.98,4.18,3.63,3.99,0,1,20.579
860,2/13/2017 23:00,48,236,1.81,4.05,3.49,3.87,0,1,19.988
861,2/14/2017 0:00,32,1,1.83,4.16,3.59,3.95,0,1,19.395
862,2/14/2017 1:00,31,5,2.3,4.22,3.46,4.02,0,1,18.773
863,2/14/2017 2:00,29,10,2.68,4.16,3.23,3.93,0,1,18.382
864,2/14/2017 3:00,29,3,2.39,3.98,3.24,3.79,0,1,18.178
865,2/14/2017 4:00,28,1,1.76,3.8,3.18,3.61,0,1,18.083
866,2/14/2017 5:00,30,0,1.54,3.59,2.99,3.44,0,1,17.938
867,2/14/2017 6:00,38,155,1.59,3.34,2.61,3.15,0,1,18.811
868,2/16/2017 7:00,54,424,5.46,6.68,6.06,6.5,0,1,19.958
869,2/16/2017 8:00,65,314,5.68,6.92,6.66,6.72,0,1,19.87
870,2/16/2017 9:00,76,272,5.99,7.21,7.29,7.01,0,1,20.343
871,2/16/2017 10:00,90,257,6.39,8.03,9.46,7.87,0,1,20.06
872,2/16/2017 11:00,92,254,6.51,8.16,8.61,8,0,1,20.052
873,2/16/2017 12:00,95,240,6.36,7.66,7.88,7.49,0,1,21.05
874,2/16/2017 13:00,99,249,6.28,7.63,8.39,7.48,0,1,21.169
875,2/16/2017 14:00,100,258,6.31,7.6,7.87,7.42,0,1,20.984
876,2/16/2017 15:00,100,239,6.21,7.6,8.17,7.45,0,1,20.658
877,2/16/2017 16:00,96,241,6.4,7.5,7.57,7.31,0,1,20.509
878,2/16/2017 17:00,97,234,6.49,7.38,7.23,7.19,0,1,20.437
879,2/16/2017 18:00,90,237,6.4,7.24,7.09,7.03,0,1,20.688
880,2/16/2017 19:00,82,232,6.38,7.35,7.19,7.16,0,1,20.221
881,2/16/2017 20:00,73,232,6.46,7.47,7.28,7.29,0,1,20.965
882,2/16/2017 21:00,65,230,6.45,7.33,7.2,7.13,0,1,20.901
883,2/16/2017 22:00,58,227,6.44,7.12,6.97,6.89,0,1,20.44
884,2/16/2017 23:00,45,195,6.46,7.05,6.96,6.84,0,1,19.925
885,2/17/2017 0:00,30,1,6.38,7.09,7.01,6.89,0,1,19.45
886,2/17/2017 1:00,31,3,6.27,7.02,6.97,6.83,0,1,19.16
887,2/17/2017 2:00,30,8,6.32,7.05,6.99,6.86,0,1,18.958
888,2/17/2017 3:00,28,10,6.43,6.95,6.92,6.77,0,1,18.816
889,2/17/2017 4:00,27,9,6.63,6.94,6.89,6.74,0,1,18.697
890,2/17/2017 5:00,29,8,6.77,7.07,6.99,6.87,0,1,18.611
891,2/17/2017 6:00,38,101,6.97,7.19,7.08,6.99,0,1,19.139
892,2/17/2017 7:00,57,331,7.17,7.38,7.25,7.21,0,1,19.683
893,2/17/2017 8:00,60,320,7.34,7.51,7.52,7.32,0,1,19.558
894,2/17/2017 9:00,78,276,7.59,7.79,8.18,7.61,0,1,21.081
895,2/17/2017 10:00,94,257,7.85,8.11,8.82,7.93,0,1,22.479
896,2/17/2017 11:00,99,240,8.16,8.4,9.38,8.25,0,1,22.304
897,2/17/2017 12:00,96,237,8.56,9.02,10.71,9.02,0,1,22.804
898,2/17/2017 13:00,99,235,8.91,9.81,11.18,9.65,0,1,22.22
899,2/17/2017 14:00,98,218,9.22,10.28,11.57,10.09,0,1,22.346
900,2/17/2017 15:00,100,217,9.42,10.43,10.78,10.27,0,1,22.577
901,2/17/2017 16:00,98,211,9.41,10.12,9.77,9.96,0,1,22.465
902,2/17/2017 17:00,91,221,9.16,9.63,8.99,9.48,0,1,22.075
903,2/17/2017 18:00,85,220,8.6,9.33,8.34,9.15,0,1,21.937
904,2/17/2017 19:00,73,204,8.59,9.66,8.87,9.43,0,1,22.034
905,2/17/2017 20:00,57,207,8.73,9.73,8.97,9.53,0,1,22.062
906,2/17/2017 21:00,54,208,8.6,9.55,8.82,9.37,0,1,22.074
907,2/17/2017 22:00,49,204,8.48,9.51,8.67,9.31,0,1,22.064
908,2/17/2017 23:00,42,174,8.35,9.39,8.58,9.19,0,1,21.826
909,2/18/2017 0:00,27,3,8.21,9.12,7.78,8.94,1,1,21.139
910,2/18/2017 1:00,29,7,8.16,9.24,8.42,9.03,1,1,20.614
911,2/18/2017 2:00,27,12,8.17,9.47,8.58,9.27,1,1,20.268
912,2/18/2017 3:00,27,15,8.12,9.08,7.8,8.91,1,1,20.033
913,2/18/2017 4:00,27,16,8.05,8.91,7.71,8.72,1,1,19.841
914,2/18/2017 5:00,25,16,8.07,8.7,7.53,8.52,1,1,19.682
915,2/18/2017 6:00,32,141,8.01,8.27,7.13,8.11,1,1,20.493
916,2/18/2017 7:00,41,378,7.8,8.07,7.28,7.9,1,1,21.21
917,2/18/2017 8:00,40,271,7.65,8.03,7.75,7.86,1,1,21.406
918,2/18/2017 9:00,42,223,7.74,8.19,8.15,8.01,1,1,21.407
919,2/18/2017 10:00,49,225,7.9,8.43,9.09,8.22,1,1,20.401
920,2/18/2017 11:00,50,216,8.18,8.91,9.79,8.75,1,1,19.571
921,2/18/2017 12:00,51,215,8.35,9.09,9.51,8.92,1,1,19.699
922,2/18/2017 13:00,56,216,8.45,9.5,9.87,9.3,1,1,19.991
923,2/18/2017 14:00,56,210,8.47,9.37,9.3,9.21,1,1,20.999
924,2/18/2017 15:00,63,210,8.37,9.72,9.8,9.53,1,1,21.874
925,2/18/2017 16:00,61,207,7.99,9.47,9.12,9.31,1,1,22.325
926,2/18/2017 17:00,54,206,7.54,8.97,8.64,8.78,1,1,22.533
927,2/18/2017 18:00,57,204,7.45,9,8.66,8.81,1,1,22.457
928,2/18/2017 19:00,58,198,7.1,8.62,8.42,8.43,1,1,22.723
929,2/18/2017 20:00,54,201,6.74,7.95,7.77,7.73,1,1,22.804
930,2/18/2017 21:00,55,202,6.81,8.07,7.9,7.85,1,1,22.632
931,2/18/2017 22:00,49,198,6.92,8.19,7.93,8,1,1,22.367
932,2/18/2017 23:00,46,172,6.67,7.99,7.84,7.82,1,1,21.712
933,2/19/2017 0:00,31,2,6.44,7.58,7.5,7.43,1,1,21.775
934,2/19/2017 1:00,33,5,6.24,7.42,7.28,7.3,1,1,21.572
935,2/19/2017 2:00,30,11,6.34,7.54,7.15,7.33,1,1,21.242
936,2/19/2017 3:00,29,14,6.67,7.4,7.09,7.19,1,1,21.012
937,2/19/2017 4:00,28,14,6.47,7.34,7.03,7.13,1,1,21.442
938,2/19/2017 5:00,27,17,6.48,7.48,7.07,7.3,1,1,20.994
939,2/19/2017 6:00,31,141,6.4,7.18,6.79,6.99,1,1,20.684
940,2/19/2017 7:00,40,370,6.54,7.07,6.81,6.86,1,1,20.76
941,2/19/2017 8:00,40,246,6.67,7.19,7.26,6.99,1,1,20.621
942,2/19/2017 9:00,40,215,6.46,7.31,7.6,7.09,1,1,20.417
943,2/19/2017 10:00,44,211,6.37,7.3,7.71,7.11,1,1,20.351
944,2/19/2017 11:00,49,206,6.56,7.43,8.02,7.22,1,1,20.227
945,2/19/2017 12:00,47,208,6.64,7.65,8.36,7.46,1,1,19.736
946,2/19/2017 13:00,53,206,6.73,7.84,8.46,7.67,1,1,20.166
947,2/19/2017 14:00,55,204,6.74,7.88,8.53,7.68,1,1,21.142
948,2/19/2017 15:00,55,207,6.72,7.79,8.31,7.63,1,1,21.889
949,2/19/2017 16:00,49,208,6.77,7.82,8.09,7.66,1,1,22.307
950,2/19/2017 17:00,49,209,6.85,7.9,7.98,7.73,1,1,22.59
951,2/19/2017 18:00,57,207,6.95,8.04,8.04,7.84,1,1,22.629
952,2/19/2017 19:00,51,207,7.12,8.29,8.22,8.09,1,1,22.164
953,2/19/2017 20:00,45,209,7.32,8.3,8.24,8.12,1,1,22.039
954,2/19/2017 21:00,44,204,7.14,8.25,8.21,8.06,1,1,21.995
955,2/19/2017 22:00,43,204,7.16,8.33,8.27,8.14,1,1,21.956
956,2/19/2017 23:00,39,174,7.29,8.51,8.42,8.32,1,1,21.632
957,2/20/2017 0:00,26,2,7.34,8.48,8.41,8.28,0,1,20.758
958,2/20/2017 1:00,25,5,7.19,8.38,8.33,8.18,0,1,20.233
959,2/20/2017 2:00,26,10,7.12,8.47,8.4,8.27,0,1,19.904
960,2/20/2017 3:00,23,10,7.17,8.31,8.28,8.12,0,1,19.677
961,2/20/2017 4:00,24,12,7.18,8.38,8.33,8.17,0,1,19.523
962,2/20/2017 5:00,25,14,7.14,8.43,8.37,8.22,0,1,19.381
963,2/20/2017 6:00,32,126,7.21,8.46,8.4,8.28,0,1,19.755
964,2/20/2017 7:00,52,363,6.93,8.15,8.15,7.93,0,1,20.52
965,2/20/2017 8:00,55,285,6.88,8.51,8.59,8.26,0,1,20.878
966,2/20/2017 9:00,76,236,7.09,8.82,9.08,8.62,0,1,21.083
967,2/20/2017 10:00,86,241,7.19,8.81,9.03,8.58,0,1,21.158
968,2/20/2017 11:00,101,230,7.34,9.26,9.46,9.08,0,1,22.164
969,2/20/2017 12:00,101,225,7.35,9.35,9.51,9.12,0,1,22.765
970,2/20/2017 13:00,103,232,7.25,9.08,9.15,8.88,0,1,22.202
971,2/20/2017 14:00,109,228,7.29,8.99,9.25,8.81,0,1,22.153
972,2/20/2017 15:00,105,222,7.29,8.56,8.89,8.39,0,1,23.499
973,2/20/2017 16:00,105,219,7.5,8.68,8.97,8.48,0,1,22.536
974,2/20/2017 17:00,100,224,7.68,8.55,8.07,8.34,0,1,22.806
975,2/20/2017 18:00,86,223,7.46,7.72,6.95,7.49,0,1,22.788
976,2/20/2017 19:00,81,211,7.52,7.98,7.49,7.74,0,1,22.949
977,2/20/2017 20:00,69,210,7.56,8,7.54,7.76,0,1,22.892
978,2/20/2017 21:00,60,210,7.49,7.87,7.34,7.67,0,1,22.755
979,2/20/2017 22:00,52,211,7.29,7.99,7.39,7.76,0,1,22.538
980,2/20/2017 23:00,42,179,7.26,7.92,7.24,7.71,0,1,21.633
981,2/21/2017 0:00,27,2,7.22,8.01,7.35,7.79,0,1,20.814
982,2/21/2017 1:00,27,5,7.04,7.66,6.93,7.44,0,1,20.267
983,2/21/2017 2:00,25,10,6.82,7.16,6.22,6.96,0,1,19.917
984,2/21/2017 3:00,25,14,6.79,6.47,4.95,6.24,0,1,19.676
985,2/21/2017 4:00,26,12,6.75,7.12,6.2,6.87,0,1,19.44
986,2/21/2017 5:00,26,16,6.48,6.99,6,6.8,0,1,19.217
987,2/21/2017 6:00,34,134,6.49,6.61,5.63,6.4,0,1,19.395
988,2/21/2017 7:00,53,364,6.52,6.27,4.86,6.06,0,1,19.785
989,2/21/2017 8:00,55,296,6.6,5.64,5.52,5.47,0,1,19.972
990,2/21/2017 9:00,70,250,6.7,6.36,7.33,6.16,0,1,20.824
991,2/21/2017 10:00,84,235,7.13,7.2,8.78,6.98,0,1,21.531
992,2/21/2017 11:00,93,227,7.72,8.17,9.21,8,0,1,21.826
993,2/21/2017 12:00,99,219,7.93,8.88,9.27,8.69,0,1,22.667
994,2/21/2017 13:00,105,221,7.93,8.72,8.83,8.5,0,1,22.637
995,2/21/2017 14:00,103,221,7.93,9.42,9.34,9.2,0,1,23.793
996,2/21/2017 15:00,105,221,7.88,9.71,9.58,9.53,0,1,24.851
997,2/21/2017 16:00,101,220,7.81,9.7,9.5,9.53,0,1,23.079
998,2/21/2017 17:00,95,222,7.84,9.85,9.49,9.66,0,1,22.489
999,2/21/2017 18:00,88,217,7.8,10.04,9.41,9.85,0,1,22.386
1000,2/21/2017 19:00,82,216,7.74,9.85,9.29,9.67,0,1,22.94
1001,2/21/2017 20:00,70,212,7.68,9.93,9.54,9.72,0,1,23.315
1002,2/21/2017 21:00,65,211,7.31,9.3,9.04,9.14,0,1,23.464
1003,2/21/2017 22:00,53,215,7.19,9.24,9.08,9.05,0,1,22.982
1004,2/21/2017 23:00,44,183,7.25,9.38,9.23,9.19,0,1,22.201
1005,2/22/2017 0:00,31,2,7.23,9.34,9.2,9.16,0,1,21.105
1006,2/22/2017 1:00,29,4,7,9,8.85,8.83,0,1,20.5
1007,2/22/2017 2:00,26,10,6.52,7.39,7.29,7.32,0,1,20.011
1008,2/22/2017 3:00,25,13,6.39,6.74,6.55,6.57,0,1,19.717
1009,2/22/2017 4:00,26,14,6.26,6.92,6.45,6.71,0,1,19.552
1010,2/22/2017 5:00,26,15,6.38,7.19,6.45,6.95,0,1,19.44
1011,2/22/2017 6:00,38,136,6.29,7.02,6.47,6.81,0,1,19.941
1012,2/22/2017 7:00,55,375,6.17,7.02,6.5,6.79,0,1,20.77
1013,2/22/2017 8:00,63,289,6.23,7.26,6.93,7.04,0,1,21.162
1014,2/22/2017 9:00,78,249,6.42,7.18,6.95,6.97,0,1,22.182
1015,2/22/2017 10:00,93,241,6.6,7.43,8.06,7.21,0,1,22.915
1016,2/22/2017 11:00,97,237,6.74,7.67,8.78,7.43,0,1,23.391
1017,2/22/2017 12:00,99,228,6.84,7.89,9.23,7.68,0,1,24.065
1018,2/22/2017 13:00,102,220,6.92,7.93,9.69,7.77,0,1,23.176
1019,2/22/2017 14:00,100,226,6.86,7.86,9.33,7.68,0,1,22.523
